case_id,output_type,track_index,track_name,status,signed_min,signed_max,abs_max,signed_mean,peak_position
CASE_T2B_004,SPLICE_JUNCTIONS,4,junction_CL:0002618 polyA plus RNA-seq,paired,-0.03864574432373047,0.02998948097229004,0.03864574432373047,-4.3881935033728737e-05,10186
CASE_T2B_004,SPLICE_JUNCTIONS,5,junction_CL:0002618 total RNA-seq,paired,-0.031232833862304688,0.03409934043884277,0.03409934043884277,-3.0826885173171624e-05,2177
CASE_T2B_004,SPLICE_JUNCTIONS,6,junction_CL:1001568 total RNA-seq,paired,-0.043593406677246094,0.041332244873046875,0.043593406677246094,-4.896857912129847e-05,5318
CASE_T2B_004,SPLICE_JUNCTIONS,7,junction_CL:2000010 total RNA-seq,paired,-0.05008888244628906,0.052037715911865234,0.052037715911865234,-0.00010250010690150032,2177
CASE_T2B_004,SPLICE_JUNCTIONS,8,junction_CL:2000011 total RNA-seq,paired,-0.04845237731933594,0.0516510009765625,0.0516510009765625,-7.501493698091188e-05,2177
CASE_T2B_004,SPLICE_JUNCTIONS,9,junction_CL:2000016 total RNA-seq,paired,-0.044510841369628906,0.048666954040527344,0.048666954040527344,-0.00011289209802417243,2177
CASE_T2B_004,SPLICE_JUNCTIONS,10,junction_CL:2000018 total RNA-seq,paired,-0.039936065673828125,0.033100128173828125,0.039936065673828125,-3.7411203493176206e-05,5318
CASE_T2B_004,SPLICE_JUNCTIONS,11,junction_CL:2000040 total RNA-seq,paired,-0.052193641662597656,0.0519709587097168,0.052193641662597656,-0.000102143209713287,10186
CASE_T2B_004,SPLICE_JUNCTIONS,12,junction_CL:2000041 total RNA-seq,paired,-0.046927452087402344,0.053307533264160156,0.053307533264160156,-0.00010990408020268478,2177
CASE_T2B_004,DNASE,0,CL:0000115 DNase-seq,paired,-0.5,0.1875,0.5,3.7662381480174645e-07,1042817
CASE_T2B_004,DNASE,1,CL:0002618 DNase-seq,paired,-0.3125,0.25,0.3125,-6.522926507135515e-07,543030
CASE_T2B_004,DNASE,2,CL:1000892 DNase-seq,paired,-0.046875,0.0625,0.0625,4.067193884793596e-06,975499
CASE_T2B_004,DNASE,3,CL:1001568 DNase-seq,paired,-0.1875,0.25,0.25,-2.9103216644151128e-06,1039220
CASE_T2B_004,DNASE,4,CL:2000010 DNase-seq,paired,-1.0,0.5,1.0,2.424260346495402e-07,1042817
CASE_T2B_004,DNASE,5,CL:2000016 DNase-seq,paired,-0.5,0.625,0.625,1.3668407050637654e-06,828316
CASE_T2B_004,DNASE,6,CL:2000041 DNase-seq,paired,-0.5,0.625,0.625,3.81098745394296e-06,685157
CASE_T2B_004,DNASE,7,CL:2000044 DNase-seq,paired,-1.0,0.5,1.0,5.414902463681285e-06,998763
CASE_T2B_004,CHIP_TF,0,CL:0000115 TF ChIP-seq CTCF,paired,-32.0,4.0,32.0,-0.00360870361328125,3856
CASE_T2B_004,CHIP_TF,1,CL:0002618 TF ChIP-seq CTCF,paired,-16.0,64.0,64.0,0.01212310791015625,4258
CASE_T2B_004,CHIP_TF,2,CL:0002618 TF ChIP-seq FOS,paired,-16.0,8.0,16.0,-0.001468658447265625,5352
CASE_T2B_004,CHIP_TF,3,CL:0002618 TF ChIP-seq GATA2,paired,-24.0,12.0,24.0,0.00061798095703125,5157
CASE_T2B_004,CHIP_TF,4,CL:0002618 TF ChIP-seq JUN,paired,-12.0,8.0,12.0,0.0035886764526367188,4672
CASE_T2B_004,CHIP_TF,5,CL:0002618 TF ChIP-seq MAX,paired,-8.0,8.0,8.0,0.001419663429260254,6570
CASE_T2B_004,CHIP_TF,6,CL:0002618 TF ChIP-seq MYC,paired,-32.0,48.0,48.0,0.022269099950790405,8120
CASE_T2B_004,CHIP_TF,7,CL:0002618 TF ChIP-seq POLR2A,paired,-12.0,12.0,12.0,0.0384063720703125,4899
CASE_T2B_004,CHIP_TF,8,CL:0002618 TF ChIP-seq POLR2AphosphoS5,paired,-48.0,48.0,48.0,0.065277099609375,7620
CASE_T2B_004,CHIP_TF,9,CL:2000044 TF ChIP-seq CTCF,paired,-16.0,16.0,16.0,-0.007984161376953125,4384
CASE_T2B_004,CAGE,0,hCAGE CL:0002138,paired,-32.0,192.0,192.0,0.000529904309235607,1039307
CASE_T2B_004,CAGE,1,hCAGE CL:0002144,paired,-128.0,192.0,192.0,3.607622166090785e-05,1039307
CASE_T2B_004,CAGE,2,hCAGE CL:0002188,paired,-320.0,192.0,320.0,6.6905338457767805e-06,1039311
CASE_T2B_004,CAGE,3,hCAGE CL:0002543,paired,-96.0,128.0,128.0,0.00019866960421821567,1039308
CASE_T2B_004,CAGE,4,hCAGE CL:0002544,paired,-64.0,512.0,512.0,0.0007925201781521229,1039308
CASE_T2B_004,CAGE,5,hCAGE CL:0002545,paired,-64.0,320.0,320.0,0.0006131260860002818,1039307
CASE_T2B_004,CAGE,6,hCAGE CL:0002588,paired,-64.0,192.0,192.0,0.00011478626355858335,1039307
CASE_T2B_004,CAGE,7,hCAGE CL:0002618,paired,-192.0,192.0,192.0,7.098773858740803e-05,1039307
CASE_T2B_004,CAGE,8,hCAGE CL:1000413,paired,-320.0,256.0,320.0,0.0003081002220588491,1039311
CASE_T2B_004,CAGE,9,hCAGE CL:0002138,paired,-8.0,16.0,16.0,5.807454810879964e-05,629331
CASE_T2B_004,CAGE,10,hCAGE CL:0002144,paired,-8.0,12.0,12.0,5.963332808661681e-05,629331
CASE_T2B_004,CAGE,11,hCAGE CL:0002188,paired,-4.0,6.0,6.0,4.484187809028484e-05,975465
CASE_T2B_004,CAGE,12,hCAGE CL:0002543,paired,-8.0,8.0,8.0,8.286629984288751e-05,629331
CASE_T2B_004,CAGE,13,hCAGE CL:0002544,paired,-8.0,16.0,16.0,8.20235641692535e-05,846818
CASE_T2B_004,CAGE,14,hCAGE CL:0002545,paired,-8.0,8.0,8.0,8.206776897651258e-05,629332
CASE_T2B_004,CAGE,15,hCAGE CL:0002588,paired,-12.0,8.0,12.0,5.1821898935419664e-05,998051
CASE_T2B_004,CAGE,16,hCAGE CL:0002618,paired,-6.0,8.0,8.0,7.263777045592862e-05,629334
CASE_T2B_004,CAGE,17,hCAGE CL:1000413,paired,-20.0,8.0,20.0,6.961054577458992e-05,629376
CASE_T2B_004,PROCAP,0,ENCSR801ECP,paired,-32.0,16.0,32.0,-2.5579051468035963e-05,1039311
CASE_T2B_004,PROCAP,1,ENCSR801ECP,paired,-2.5,10.0,10.0,2.6021759804650824e-05,975467
CASE_T2B_004,CHIP_HISTONE,0,CL:0002618 Histone ChIP-seq H2AFZ,paired,-24.0,12.0,24.0,-0.01053619384765625,6787
CASE_T2B_004,CHIP_HISTONE,1,CL:0002618 Histone ChIP-seq H3K27ac,paired,-32.0,64.0,64.0,0.06909847259521484,5349
CASE_T2B_004,CHIP_HISTONE,2,CL:0002618 Histone ChIP-seq H3K27me3,paired,-4.0,2.0,4.0,-0.018650054931640625,6314
CASE_T2B_004,CHIP_HISTONE,3,CL:0002618 Histone ChIP-seq H3K36me3,paired,-16.0,8.0,16.0,0.052747249603271484,3826
CASE_T2B_004,CHIP_HISTONE,4,CL:0002618 Histone ChIP-seq H3K4me1,paired,-16.0,12.0,16.0,0.030827045440673828,2111
CASE_T2B_004,CHIP_HISTONE,5,CL:0002618 Histone ChIP-seq H3K4me2,paired,-32.0,16.0,32.0,0.006992340087890625,8130
CASE_T2B_004,CHIP_HISTONE,6,CL:0002618 Histone ChIP-seq H3K4me3,paired,-32.0,64.0,64.0,0.011989593505859375,8122
CASE_T2B_004,CHIP_HISTONE,7,CL:0002618 Histone ChIP-seq H3K79me2,paired,-16.0,12.0,16.0,0.10061359405517578,4897
CASE_T2B_004,CHIP_HISTONE,8,CL:0002618 Histone ChIP-seq H3K9ac,paired,-32.0,96.0,96.0,0.027639389038085938,6612
CASE_T2B_004,CHIP_HISTONE,9,CL:2000044 Histone ChIP-seq H3K27ac,paired,-16.0,24.0,24.0,0.0053272247314453125,8120
CASE_T2B_004,CHIP_HISTONE,10,CL:2000044 Histone ChIP-seq H3K36me3,paired,-4.0,8.0,8.0,-0.0013756752014160156,8141
CASE_T2B_004,CHIP_HISTONE,11,CL:2000044 Histone ChIP-seq H3K4me3,paired,-512.0,384.0,512.0,-0.03844451904296875,6615
CASE_T2B_004,SPLICE_SITES,0,donor,paired,-0.0078125,0.0078125,0.0078125,1.2626223080958177e-08,817433
CASE_T2B_004,SPLICE_SITES,1,acceptor,paired,-0.01171875,0.009765625,0.01171875,1.505606159191153e-08,1041580
CASE_T2B_004,SPLICE_SITES,2,donor,paired,-0.0078125,0.0078125,0.0078125,-3.236769732795075e-08,628789
CASE_T2B_004,SPLICE_SITES,3,acceptor,paired,-0.0078125,0.009765625,0.009765625,-2.0152307586562834e-08,846816
CASE_T2B_005_VARIANT_1,RNA_SEQ,0,CL:0000115 total RNA-seq,paired,-4.0,1.5,4.0,-8.657398480061904e-06,1043039
CASE_T2B_005_VARIANT_1,RNA_SEQ,1,CL:0002188 total RNA-seq,paired,-6.0,4.0,6.0,1.1421796790509858e-05,1042984
CASE_T2B_005_VARIANT_1,RNA_SEQ,2,CL:0002543 total RNA-seq,paired,-3.5,3.5,3.5,-7.167324934523062e-06,1041965
CASE_T2B_005_VARIANT_1,RNA_SEQ,3,CL:0002545 total RNA-seq,paired,-2.5,2.5,2.5,-4.163368310783518e-06,1041961
CASE_T2B_005_VARIANT_1,RNA_SEQ,4,CL:0002618 polyA plus RNA-seq,paired,-12.0,8.0,12.0,-7.65750944878695e-05,1043160
CASE_T2B_005_VARIANT_1,RNA_SEQ,5,CL:0002618 total RNA-seq,paired,-3.0,3.0,3.0,-1.4103526799087978e-05,1042873
CASE_T2B_005_VARIANT_1,RNA_SEQ,6,CL:1001568 total RNA-seq,paired,-5.0,5.0,5.0,-1.7686015186375425e-05,1042580
CASE_T2B_005_VARIANT_1,RNA_SEQ,7,CL:2000010 total RNA-seq,paired,-3.5,3.0,3.5,-5.8809062567475884e-08,1040083
CASE_T2B_005_VARIANT_1,RNA_SEQ,8,CL:2000011 total RNA-seq,paired,-4.0,4.0,4.0,-1.916745308853116e-05,1041967
CASE_T2B_005_VARIANT_1,RNA_SEQ,9,CL:2000016 total RNA-seq,paired,-3.0,3.5,3.5,1.4086205003618153e-05,1042037
CASE_T2B_005_VARIANT_1,RNA_SEQ,10,CL:2000018 total RNA-seq,paired,-6.0,5.0,6.0,-1.1532170274580972e-05,1042975
CASE_T2B_005_VARIANT_1,RNA_SEQ,11,CL:2000040 total RNA-seq,paired,-4.5,4.5,4.5,6.76539404868918e-06,1041809
CASE_T2B_005_VARIANT_1,RNA_SEQ,12,CL:2000041 total RNA-seq,paired,-4.0,4.0,4.0,3.184423407813578e-05,1041757
CASE_T2B_005_VARIANT_1,RNA_SEQ,13,CL:0000115 total RNA-seq,paired,-0.25,0.25,0.25,4.5914955849227224e-05,524281
CASE_T2B_005_VARIANT_1,RNA_SEQ,14,CL:0002188 total RNA-seq,paired,-0.625,0.75,0.75,6.575516930562878e-05,524280
CASE_T2B_005_VARIANT_1,RNA_SEQ,15,CL:0002543 total RNA-seq,paired,-0.5,0.5,0.5,2.4624304729825575e-05,499720
CASE_T2B_005_VARIANT_1,RNA_SEQ,16,CL:0002545 total RNA-seq,paired,-0.21875,0.34375,0.34375,1.7528574355926696e-05,524280
CASE_T2B_005_VARIANT_1,RNA_SEQ,17,CL:0002618 polyA plus RNA-seq,paired,-0.6875,0.6875,0.6875,-7.540455123065536e-06,481462
CASE_T2B_005_VARIANT_1,RNA_SEQ,18,CL:0002618 total RNA-seq,paired,-0.25,0.3125,0.3125,4.835770571354897e-06,524281
CASE_T2B_005_VARIANT_1,RNA_SEQ,19,CL:1001568 total RNA-seq,paired,-0.5,0.5625,0.5625,7.30102427431809e-05,524304
CASE_T2B_005_VARIANT_1,RNA_SEQ,20,CL:2000010 total RNA-seq,paired,-0.625,0.75,0.75,0.00016886198854507422,524280
CASE_T2B_005_VARIANT_1,RNA_SEQ,21,CL:2000011 total RNA-seq,paired,-0.625,0.875,0.875,0.00013894117786776615,524278
CASE_T2B_005_VARIANT_1,RNA_SEQ,22,CL:2000016 total RNA-seq,paired,-0.625,0.5625,0.625,9.531024622763836e-05,626447
CASE_T2B_005_VARIANT_1,RNA_SEQ,23,CL:2000018 total RNA-seq,paired,-0.4375,0.6875,0.6875,6.290296090872985e-05,524278
CASE_T2B_005_VARIANT_1,RNA_SEQ,24,CL:2000040 total RNA-seq,paired,-0.5,0.625,0.625,0.00012845965708183467,524289
CASE_T2B_005_VARIANT_1,RNA_SEQ,25,CL:2000041 total RNA-seq,paired,-0.625,0.625,0.625,0.0001262366445092866,497218
CASE_T2B_005_VARIANT_1,RNA_SEQ,26,CL:0002618 polyA plus RNA-seq,paired,-10.0,8.0,10.0,-6.591907727848591e-05,1043242
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,0,usage_CL:0000115 total RNA-seq,paired,-0.005859375,0.00390625,0.005859375,-6.4696219213402685e-09,822798
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,1,usage_CL:0002188 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,-1.772573666048837e-08,738663
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,2,usage_CL:0002543 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,-3.0589801337799205e-08,894051
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,3,usage_CL:0002545 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,-1.9851863160280647e-08,738663
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,4,usage_CL:0002618 polyA plus RNA-seq,paired,-0.005859375,0.00390625,0.005859375,-3.096221103116026e-08,822798
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,5,usage_CL:0002618 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,-2.785136415939249e-08,738663
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,6,usage_CL:1001568 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,-2.449906946026272e-08,730785
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,7,usage_CL:2000010 total RNA-seq,paired,-0.005859375,0.00390625,0.005859375,-3.735707288128609e-08,822798
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,8,usage_CL:2000011 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,-2.2910165098068364e-08,820256
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,9,usage_CL:2000016 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,-1.133240172505206e-08,737883
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,10,usage_CL:2000018 total RNA-seq,paired,-0.005859375,0.00390625,0.005859375,-1.0796559271608608e-08,822798
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,11,usage_CL:2000040 total RNA-seq,paired,-0.005859375,0.00390625,0.005859375,-4.339763107208405e-08,822798
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,12,usage_CL:2000041 total RNA-seq,paired,-0.005859375,0.00390625,0.005859375,-1.9083951738330107e-08,822798
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,13,usage_CL:0000115 total RNA-seq,paired,-0.0078125,0.005859375,0.0078125,3.384903830675913e-09,68819
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,14,usage_CL:0002188 total RNA-seq,paired,-0.0078125,0.0048828125,0.0078125,1.680655193218955e-08,68819
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,15,usage_CL:0002543 total RNA-seq,paired,-0.0078125,0.0078125,0.0078125,-3.4233955506994174e-09,68819
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,16,usage_CL:0002545 total RNA-seq,paired,-0.00390625,0.005859375,0.005859375,6.5500414876165445e-09,335686
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,17,usage_CL:0002618 polyA plus RNA-seq,paired,-0.0078125,0.0078125,0.0078125,-6.570760719084269e-09,244650
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,18,usage_CL:0002618 total RNA-seq,paired,-0.0078125,0.005859375,0.0078125,-2.339317943036769e-08,577693
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,19,usage_CL:1001568 total RNA-seq,paired,-0.0078125,0.005859375,0.0078125,-5.911410177710805e-09,359294
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,20,usage_CL:2000010 total RNA-seq,paired,-0.00390625,0.005859375,0.005859375,2.0717705545250596e-08,948797
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,21,usage_CL:2000011 total RNA-seq,paired,-0.00390625,0.0068359375,0.0068359375,-1.8958038329598078e-08,948797
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,22,usage_CL:2000016 total RNA-seq,paired,-0.0078125,0.0068359375,0.0078125,1.4086626448553053e-08,577693
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,23,usage_CL:2000018 total RNA-seq,paired,-0.00390625,0.0078125,0.0078125,-9.696584686233467e-09,83206
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,24,usage_CL:2000040 total RNA-seq,paired,-0.00390625,0.005859375,0.005859375,7.071827019944959e-09,948797
CASE_T2B_005_VARIANT_1,SPLICE_SITE_USAGE,25,usage_CL:2000041 total RNA-seq,paired,-0.0078125,0.0078125,0.0078125,2.0136366864121433e-08,335686
CASE_T2B_005_VARIANT_1,SPLICE_JUNCTIONS,0,junction_CL:0000115 total RNA-seq,paired,-0.019711971282958984,0.021991729736328125,0.021991729736328125,4.027004267721758e-06,32
CASE_T2B_005_VARIANT_1,SPLICE_JUNCTIONS,1,junction_CL:0002188 total RNA-seq,paired,-0.029982566833496094,0.031183719635009766,0.031183719635009766,1.1675604810216011e-05,4337
CASE_T2B_005_VARIANT_1,SPLICE_JUNCTIONS,2,junction_CL:0002543 total RNA-seq,paired,-0.040157318115234375,0.035350799560546875,0.040157318115234375,6.490553832876258e-05,11612
CASE_T2B_005_VARIANT_1,SPLICE_JUNCTIONS,3,junction_CL:0002545 total RNA-seq,paired,-0.02736186981201172,0.030821800231933594,0.030821800231933594,2.783240263396579e-05,4337
CASE_T2B_005_VARIANT_1,SPLICE_JUNCTIONS,4,junction_CL:0002618 polyA plus RNA-seq,paired,-0.027828216552734375,0.029036998748779297,0.029036998748779297,2.5267505231159467e-05,4337
CASE_T2B_005_VARIANT_1,SPLICE_JUNCTIONS,5,junction_CL:0002618 total RNA-seq,paired,-0.024986743927001953,0.029612064361572266,0.029612064361572266,1.311087549012553e-05,4337
CASE_T2B_005_VARIANT_1,SPLICE_JUNCTIONS,6,junction_CL:1001568 total RNA-seq,paired,-0.036658287048339844,0.03455352783203125,0.036658287048339844,3.211734376907062e-05,13179
CASE_T2B_005_VARIANT_1,SPLICE_JUNCTIONS,7,junction_CL:2000010 total RNA-seq,paired,-0.03099346160888672,0.04317116737365723,0.04317116737365723,9.486147382747201e-05,4050
CASE_T2B_005_VARIANT_1,SPLICE_JUNCTIONS,8,junction_CL:2000011 total RNA-seq,paired,-0.03246307373046875,0.041192054748535156,0.041192054748535156,9.328229113666501e-05,1590
CASE_T2B_005_VARIANT_1,SPLICE_JUNCTIONS,9,junction_CL:2000016 total RNA-seq,paired,-0.029424667358398438,0.04354047775268555,0.04354047775268555,0.0001060032225809426,4050
CASE_T2B_005_VARIANT_1,SPLICE_JUNCTIONS,10,junction_CL:2000018 total RNA-seq,paired,-0.03866291046142578,0.03479766845703125,0.03866291046142578,3.089366554976525e-05,13179
CASE_T2B_005_VARIANT_1,SPLICE_JUNCTIONS,11,junction_CL:2000040 total RNA-seq,paired,-0.0323944091796875,0.03919219970703125,0.03919219970703125,7.532025880406271e-05,4337
CASE_T2B_005_VARIANT_1,SPLICE_JUNCTIONS,12,junction_CL:2000041 total RNA-seq,paired,-0.03119659423828125,0.03844165802001953,0.03844165802001953,9.999613839349184e-05,4050
CASE_T2B_005_VARIANT_1,DNASE,0,CL:0000115 DNase-seq,paired,-0.25,0.625,0.625,-2.2245269803988776e-06,1043271
CASE_T2B_005_VARIANT_1,DNASE,1,CL:0002618 DNase-seq,paired,-0.5,0.5,0.5,-1.1546681992125887e-05,842010
CASE_T2B_005_VARIANT_1,DNASE,2,CL:1000892 DNase-seq,paired,-0.0625,0.03125,0.0625,-1.6038119099448522e-06,976037
CASE_T2B_005_VARIANT_1,DNASE,3,CL:1001568 DNase-seq,paired,-0.15625,0.1875,0.1875,-4.304482914350982e-06,841578
CASE_T2B_005_VARIANT_1,DNASE,4,CL:2000010 DNase-seq,paired,-1.0,0.75,1.0,-4.992913226078013e-06,1043277
CASE_T2B_005_VARIANT_1,DNASE,5,CL:2000016 DNase-seq,paired,-1.25,0.5,1.25,-6.241301658604925e-06,976270
CASE_T2B_005_VARIANT_1,DNASE,6,CL:2000041 DNase-seq,paired,-0.75,0.5,0.75,-1.3146776497161721e-05,1043277
CASE_T2B_005_VARIANT_1,DNASE,7,CL:2000044 DNase-seq,paired,-0.5,0.75,0.75,-6.318293879896929e-06,1039718
CASE_T2B_005_VARIANT_1,CHIP_TF,0,CL:0000115 TF ChIP-seq CTCF,paired,-16.0,32.0,32.0,0.00157928466796875,8151
CASE_T2B_005_VARIANT_1,CHIP_TF,1,CL:0002618 TF ChIP-seq CTCF,paired,-48.0,96.0,96.0,0.011249542236328125,4246
CASE_T2B_005_VARIANT_1,CHIP_TF,2,CL:0002618 TF ChIP-seq FOS,paired,-12.0,40.0,40.0,0.01004791259765625,6136
CASE_T2B_005_VARIANT_1,CHIP_TF,3,CL:0002618 TF ChIP-seq GATA2,paired,-12.0,8.0,12.0,-0.001537322998046875,5258
CASE_T2B_005_VARIANT_1,CHIP_TF,4,CL:0002618 TF ChIP-seq JUN,paired,-8.0,8.0,8.0,-0.002254486083984375,4858
CASE_T2B_005_VARIANT_1,CHIP_TF,5,CL:0002618 TF ChIP-seq MAX,paired,-8.0,8.0,8.0,-0.005352020263671875,8129
CASE_T2B_005_VARIANT_1,CHIP_TF,6,CL:0002618 TF ChIP-seq MYC,paired,-24.0,48.0,48.0,-0.000152587890625,8121
CASE_T2B_005_VARIANT_1,CHIP_TF,7,CL:0002618 TF ChIP-seq POLR2A,paired,-24.0,24.0,24.0,-0.005614638328552246,8126
CASE_T2B_005_VARIANT_1,CHIP_TF,8,CL:0002618 TF ChIP-seq POLR2AphosphoS5,paired,-48.0,64.0,64.0,0.0026092529296875,5356
CASE_T2B_005_VARIANT_1,CHIP_TF,9,CL:2000044 TF ChIP-seq CTCF,paired,-64.0,16.0,64.0,-0.025630950927734375,4260
CASE_T2B_005_VARIANT_1,CAGE,0,hCAGE CL:0002138,paired,-4.0,96.0,96.0,0.00017605829074074375,1039772
CASE_T2B_005_VARIANT_1,CAGE,1,hCAGE CL:0002144,paired,-6.0,96.0,96.0,0.0002786544193800755,1039772
CASE_T2B_005_VARIANT_1,CAGE,2,hCAGE CL:0002188,paired,-8.0,64.0,64.0,0.00023617641887613283,1039766
CASE_T2B_005_VARIANT_1,CAGE,3,hCAGE CL:0002543,paired,-16.0,96.0,96.0,0.000176635451837992,1039766
CASE_T2B_005_VARIANT_1,CAGE,4,hCAGE CL:0002544,paired,-4.0,16.0,16.0,0.00010659888598385514,705650
CASE_T2B_005_VARIANT_1,CAGE,5,hCAGE CL:0002545,paired,-8.0,128.0,128.0,0.0003340180001881743,1039771
CASE_T2B_005_VARIANT_1,CAGE,6,hCAGE CL:0002588,paired,-12.0,96.0,96.0,0.00015488499032803582,1039766
CASE_T2B_005_VARIANT_1,CAGE,7,hCAGE CL:0002618,paired,-8.0,128.0,128.0,0.00045764721059000923,1039768
CASE_T2B_005_VARIANT_1,CAGE,8,hCAGE CL:1000413,paired,-128.0,256.0,256.0,0.000207972070146889,1039771
CASE_T2B_005_VARIANT_1,CAGE,9,hCAGE CL:0002138,paired,-16.0,20.0,20.0,-6.793231942159306e-05,847327
CASE_T2B_005_VARIANT_1,CAGE,10,hCAGE CL:0002144,paired,-16.0,12.0,16.0,-8.854561913035353e-05,629794
CASE_T2B_005_VARIANT_1,CAGE,11,hCAGE CL:0002188,paired,-8.0,12.0,12.0,-5.913223929110423e-05,847327
CASE_T2B_005_VARIANT_1,CAGE,12,hCAGE CL:0002543,paired,-6.0,4.0,6.0,-7.81683392014898e-05,998501
CASE_T2B_005_VARIANT_1,CAGE,13,hCAGE CL:0002544,paired,-6.0,4.0,6.0,-6.527253470511862e-05,975930
CASE_T2B_005_VARIANT_1,CAGE,14,hCAGE CL:0002545,paired,-8.0,12.0,12.0,-0.00011615092243033587,998517
CASE_T2B_005_VARIANT_1,CAGE,15,hCAGE CL:0002588,paired,-12.0,6.0,12.0,-0.00011273880127216085,998499
CASE_T2B_005_VARIANT_1,CAGE,16,hCAGE CL:0002618,paired,-8.0,10.0,10.0,-4.3795109390731835e-05,629835
CASE_T2B_005_VARIANT_1,CAGE,17,hCAGE CL:1000413,paired,-12.0,4.0,12.0,-9.593351241576897e-05,629794
CASE_T2B_005_VARIANT_1,PROCAP,0,ENCSR801ECP,paired,-24.0,48.0,48.0,5.250870357614845e-05,1039768
CASE_T2B_005_VARIANT_1,PROCAP,1,ENCSR801ECP,paired,-4.0,6.0,6.0,3.939409453590503e-06,975927
CASE_T2B_005_VARIANT_1,CHIP_HISTONE,0,CL:0002618 Histone ChIP-seq H2AFZ,paired,-12.0,12.0,12.0,-0.012941360473632812,7477
CASE_T2B_005_VARIANT_1,CHIP_HISTONE,1,CL:0002618 Histone ChIP-seq H3K27ac,paired,-48.0,32.0,48.0,-0.06482887268066406,5256
CASE_T2B_005_VARIANT_1,CHIP_HISTONE,2,CL:0002618 Histone ChIP-seq H3K27me3,paired,-4.0,4.0,4.0,-0.0017786026000976562,3523
CASE_T2B_005_VARIANT_1,CHIP_HISTONE,3,CL:0002618 Histone ChIP-seq H3K36me3,paired,-12.0,12.0,12.0,0.028644561767578125,4096
CASE_T2B_005_VARIANT_1,CHIP_HISTONE,4,CL:0002618 Histone ChIP-seq H3K4me1,paired,-16.0,16.0,16.0,-0.0186920166015625,5054
CASE_T2B_005_VARIANT_1,CHIP_HISTONE,5,CL:0002618 Histone ChIP-seq H3K4me2,paired,-48.0,24.0,48.0,-0.014630794525146484,7810
CASE_T2B_005_VARIANT_1,CHIP_HISTONE,6,CL:0002618 Histone ChIP-seq H3K4me3,paired,-80.0,32.0,80.0,-0.001678466796875,5515
CASE_T2B_005_VARIANT_1,CHIP_HISTONE,7,CL:0002618 Histone ChIP-seq H3K79me2,paired,-32.0,32.0,32.0,0.007902145385742188,6598
CASE_T2B_005_VARIANT_1,CHIP_HISTONE,8,CL:0002618 Histone ChIP-seq H3K9ac,paired,-48.0,64.0,64.0,0.003292083740234375,6572
CASE_T2B_005_VARIANT_1,CHIP_HISTONE,9,CL:2000044 Histone ChIP-seq H3K27ac,paired,-32.0,32.0,32.0,-0.0003414154052734375,6570
CASE_T2B_005_VARIANT_1,CHIP_HISTONE,10,CL:2000044 Histone ChIP-seq H3K36me3,paired,-8.0,4.0,8.0,-0.013140678405761719,8154
CASE_T2B_005_VARIANT_1,CHIP_HISTONE,11,CL:2000044 Histone ChIP-seq H3K4me3,paired,-96.0,320.0,320.0,0.07979965209960938,5514
CASE_T2B_005_VARIANT_1,SPLICE_SITES,0,donor,paired,-0.0078125,0.0078125,0.0078125,-1.912963505483478e-08,17459
CASE_T2B_005_VARIANT_1,SPLICE_SITES,1,acceptor,paired,-0.025390625,0.009765625,0.025390625,-2.9042582151694862e-08,1043353
